transaction_id,timestamp,customer_id,customer_account_age_days,merchant_id,merchant_category,amount,payment_method,device_id,ip_address,card_id,city,is_fraud,fraud_scenario
tx_0023097,2026-02-25 12:11:49+00:00,cust_01102,571,merch_0034,groceries,1624.84,credit_card,dev_01450,198.51.95.210,card_02447,Chennai,0,legitimate
tx_0023098,2026-02-25 12:18:40+00:00,cust_00867,932,merch_0139,food_delivery,762.63,debit_card,dev_01826,198.51.141.98,card_00309,Hyderabad,0,legitimate
tx_0023099,2026-02-25 12:19:26+00:00,cust_00274,816,merch_0021,fashion,3699.34,netbanking,dev_01081,198.51.19.194,card_00680,Pune,0,legitimate
tx_0023100,2026-02-25 12:19:38+00:00,cust_01007,123,merch_0038,fashion,1600.46,debit_card,dev_01343,198.51.222.26,card_01572,Hyderabad,0,legitimate
tx_0023101,2026-02-25 12:20:01+00:00,cust_01527,936,merch_0095,fashion,2516.63,upi,dev_01967,198.51.90.157,card_00990,Mumbai,0,legitimate
tx_0023102,2026-02-25 12:20:33+00:00,cust_01931,271,merch_0020,utility,350.9,debit_card,dev_00817,198.51.111.49,card_00330,Delhi NCR,0,legitimate
tx_0023103,2026-02-25 12:22:23+00:00,cust_00095,851,merch_0078,fashion,803.56,netbanking,dev_02889,198.51.116.125,card_01440,Pune,0,legitimate
tx_0023104,2026-02-25 12:22:49+00:00,cust_01683,987,merch_0017,digital_goods,2509.33,credit_card,dev_00334,198.51.157.34,card_01724,Bengaluru,0,legitimate
tx_0023105,2026-02-25 12:23:06+00:00,cust_00025,160,merch_0038,fashion,2589.35,credit_card,dev_01389,198.51.150.178,card_01247,Chennai,0,legitimate
tx_0023106,2026-02-25 12:26:44+00:00,cust_01067,747,merch_0081,groceries,923.84,debit_card,dev_02848,198.51.178.62,card_00158,Mumbai,0,legitimate
tx_0023107,2026-02-25 12:27:50+00:00,cust_01644,15,merch_0003,fashion,344.93,credit_card,dev_00692,198.51.39.112,card_00863,Kolkata,0,legitimate
tx_0023108,2026-02-25 12:27:58+00:00,cust_00655,856,merch_0020,utility,4469.13,upi,dev_02842,198.51.168.38,card_00779,Hyderabad,0,legitimate
tx_0023109,2026-02-25 12:28:29+00:00,cust_00966,384,merch_0069,utility,1271.26,upi,dev_02244,198.51.161.153,card_01185,Lucknow,0,legitimate
tx_0023110,2026-02-25 12:32:31+00:00,cust_01563,278,merch_0033,digital_goods,319.68,credit_card,dev_01148,198.51.157.22,card_01209,Chennai,0,legitimate
tx_0023111,2026-02-25 12:32:33+00:00,cust_01509,280,merch_0137,luxury_goods,2678.26,credit_card,dev_02376,198.51.175.85,card_00687,Ahmedabad,0,legitimate
tx_0023112,2026-02-25 12:38:04+00:00,cust_01845,166,merch_0138,groceries,252.45,wallet,dev_00130,198.51.172.232,card_01693,Delhi NCR,0,legitimate
tx_0023113,2026-02-25 12:39:37+00:00,cust_01561,549,merch_0125,food_delivery,1792.45,credit_card,dev_00695,198.51.36.17,card_00167,Ahmedabad,0,legitimate
tx_0023114,2026-02-25 12:40:35+00:00,cust_00881,752,merch_0004,luxury_goods,4566.07,debit_card,dev_01258,198.51.96.178,card_00525,Hyderabad,0,legitimate
tx_0023115,2026-02-25 12:41:21+00:00,cust_01702,745,merch_0097,electronics,1782.65,netbanking,dev_02580,198.51.234.13,card_00731,Hyderabad,0,legitimate
tx_0023116,2026-02-25 12:42:19+00:00,cust_00232,129,merch_0106,groceries,1651.12,upi,dev_02583,198.51.56.155,card_01083,Chennai,0,legitimate
tx_0023117,2026-02-25 12:47:59+00:00,cust_00367,651,merch_0063,food_delivery,273.34,credit_card,dev_02911,198.51.254.48,card_00438,Bengaluru,0,legitimate
tx_0023118,2026-02-25 12:48:27+00:00,cust_01554,115,merch_0077,food_delivery,496.19,debit_card,dev_02429,198.51.93.73,card_00030,Kolkata,0,legitimate
tx_0023119,2026-02-25 12:49:42+00:00,cust_00677,561,merch_0066,utility,1990.71,wallet,dev_00913,198.51.191.168,card_00276,Bengaluru,0,legitimate
tx_0023120,2026-02-25 12:50:10+00:00,cust_00153,339,merch_0086,travel,829.23,upi,dev_00894,198.51.230.154,card_01860,Bengaluru,0,legitimate
tx_0023121,2026-02-25 12:50:53+00:00,cust_00209,191,merch_0094,utility,1801.14,credit_card,dev_00813,198.51.224.155,card_01009,Bengaluru,0,legitimate
tx_0023122,2026-02-25 12:54:30+00:00,cust_00108,167,merch_0141,electronics,2937.16,upi,dev_01708,198.51.121.38,card_01546,Lucknow,0,legitimate
tx_0023123,2026-02-25 12:55:28+00:00,cust_01461,496,merch_0092,crypto_exchange,1891.48,debit_card,dev_01654,198.51.13.248,card_01214,Hyderabad,0,legitimate
tx_0023124,2026-02-25 12:57:49+00:00,cust_00435,81,merch_0019,electronics,1320.84,credit_card,dev_01232,198.51.60.53,card_02225,Chennai,0,legitimate
tx_0023125,2026-02-25 12:58:16+00:00,cust_00601,675,merch_0121,electronics,1176.59,debit_card,dev_01017,198.51.44.146,card_01116,Bengaluru,0,legitimate
tx_0023126,2026-02-25 13:03:28+00:00,cust_00338,676,merch_0097,electronics,4909.43,credit_card,dev_00272,198.51.246.2,card_01770,Ahmedabad,0,legitimate
tx_0023127,2026-02-25 13:04:10+00:00,cust_00424,811,merch_0079,gaming,847.37,debit_card,dev_02860,198.51.20.11,card_02499,Lucknow,0,legitimate
tx_0023128,2026-02-25 13:05:01+00:00,cust_01044,25,merch_0131,travel,2152.18,netbanking,dev_00491,198.51.34.242,card_01295,Ahmedabad,0,legitimate
tx_0023129,2026-02-25 13:06:17+00:00,cust_00855,556,merch_0081,groceries,1348.46,wallet,dev_02131,198.51.2.51,card_00226,Ahmedabad,0,legitimate
tx_0023130,2026-02-25 13:07:10+00:00,cust_01195,817,merch_0115,groceries,6821.99,credit_card,dev_01377,198.51.34.153,card_02114,Pune,0,legitimate
tx_0023131,2026-02-25 13:15:26+00:00,cust_01164,215,merch_0015,food_delivery,1010.99,netbanking,dev_02564,198.51.121.169,card_00320,Hyderabad,0,legitimate
tx_0023132,2026-02-25 13:18:34+00:00,cust_01096,474,merch_0128,fashion,4735.49,credit_card,dev_00857,198.51.95.22,card_01906,Jaipur,0,legitimate
tx_0023133,2026-02-25 13:18:56+00:00,cust_01823,989,merch_0001,digital_goods,2638.67,upi,dev_00667,198.51.89.158,card_00933,Mumbai,0,legitimate
tx_0023134,2026-02-25 13:19:02+00:00,cust_01225,422,merch_0133,travel,4525.34,upi,dev_02002,198.51.187.40,card_00307,Pune,0,legitimate
tx_0023135,2026-02-25 13:20:33+00:00,cust_synth_ip_024,1,merch_0147,digital_goods,4511.11,upi,dev_synth_ip_019,198.51.44.111,card_synth_ip_003,Delhi NCR,1,coordinated_ip_farm
tx_0023136,2026-02-25 13:20:51+00:00,cust_01857,205,merch_0132,gaming,2891.27,credit_card,dev_02038,198.51.130.197,card_01445,Lucknow,0,legitimate
tx_0023137,2026-02-25 13:23:50+00:00,cust_00408,308,merch_0140,utility,408.58,netbanking,dev_02585,198.51.192.138,card_00822,Delhi NCR,0,legitimate
tx_0023138,2026-02-25 13:24:37+00:00,cust_01535,568,merch_0073,fashion,391.04,debit_card,dev_01975,198.51.166.56,card_00040,Kolkata,0,legitimate
tx_0023139,2026-02-25 13:26:29+00:00,cust_01910,649,merch_0016,luxury_goods,1707.52,debit_card,dev_00902,198.51.237.168,card_01280,Kolkata,0,legitimate
tx_0023140,2026-02-25 13:27:04+00:00,cust_01534,879,merch_0027,fashion,6496.44,credit_card,dev_01661,198.51.173.173,card_00343,Delhi NCR,0,legitimate
tx_0023141,2026-02-25 13:29:48+00:00,cust_01004,975,merch_0061,luxury_goods,4118.05,credit_card,dev_02331,198.51.227.13,card_01071,Chennai,0,legitimate
tx_0023142,2026-02-25 13:31:26+00:00,cust_00501,966,merch_0010,crypto_exchange,5635.19,debit_card,dev_00752,198.51.95.52,card_00833,Bengaluru,0,legitimate
tx_0023143,2026-02-25 13:37:03+00:00,cust_01978,813,merch_0009,utility,9777.75,credit_card,dev_01347,198.51.28.78,card_02388,Mumbai,0,legitimate
tx_0023144,2026-02-25 13:42:06+00:00,cust_01954,421,merch_0087,groceries,668.8,credit_card,dev_01818,198.51.212.12,card_02196,Pune,0,legitimate
tx_0023145,2026-02-25 13:47:38+00:00,cust_01849,151,merch_0053,luxury_goods,4736.96,credit_card,dev_02179,198.51.169.205,card_01944,Mumbai,0,legitimate
tx_0023146,2026-02-25 13:52:20+00:00,cust_01963,655,merch_0047,crypto_exchange,1215.8,upi,dev_02332,198.51.168.14,card_01213,Delhi NCR,0,legitimate
tx_0023147,2026-02-25 13:54:58+00:00,cust_00278,35,merch_0032,groceries,6343.6,upi,dev_01018,198.51.168.50,card_00061,Lucknow,0,legitimate
tx_0023148,2026-02-25 13:55:39+00:00,cust_01298,245,merch_0132,gaming,1063.96,credit_card,dev_01655,198.51.122.32,card_00065,Chennai,0,legitimate
tx_0023149,2026-02-25 14:01:42+00:00,cust_00888,621,merch_0111,food_delivery,346.98,netbanking,dev_00944,198.51.68.194,card_02387,Lucknow,0,legitimate
tx_0023150,2026-02-25 14:03:58+00:00,cust_01047,838,merch_0095,fashion,2803.5,credit_card,dev_00176,198.51.223.69,card_00148,Kolkata,0,legitimate
tx_0023151,2026-02-25 14:08:50+00:00,cust_01859,85,merch_0015,food_delivery,360.56,netbanking,dev_01029,198.51.239.126,card_01241,Pune,0,legitimate
tx_0023152,2026-02-25 14:15:15+00:00,cust_00891,592,merch_0134,food_delivery,710.6,credit_card,dev_01434,198.51.248.26,card_00019,Lucknow,0,legitimate
tx_0023153,2026-02-25 14:16:08+00:00,cust_01258,925,merch_0098,fashion,8632.06,netbanking,dev_01459,198.51.133.179,card_00874,Hyderabad,0,legitimate
tx_0023154,2026-02-25 14:18:44+00:00,cust_00099,470,merch_0010,crypto_exchange,1514.31,upi,dev_02360,198.51.6.10,card_02008,Lucknow,0,legitimate
tx_0023155,2026-02-25 14:21:51+00:00,cust_01530,937,merch_0080,digital_goods,4483.15,credit_card,dev_00102,198.51.147.74,card_02328,Bengaluru,0,legitimate
tx_0023156,2026-02-25 14:22:28+00:00,cust_01861,210,merch_0071,groceries,487.01,credit_card,dev_00147,198.51.77.7,card_01707,Jaipur,0,legitimate
tx_0023157,2026-02-25 14:24:21+00:00,cust_00688,151,merch_0111,food_delivery,973.74,netbanking,dev_00641,198.51.238.35,card_01052,Mumbai,0,legitimate
tx_0023158,2026-02-25 14:24:25+00:00,cust_01267,285,merch_0093,luxury_goods,6749.71,upi,dev_02404,198.51.239.150,card_00927,Ahmedabad,0,legitimate
tx_0023159,2026-02-25 14:25:45+00:00,cust_01441,792,merch_0022,luxury_goods,4255.55,debit_card,dev_02483,198.51.69.2,card_02414,Lucknow,0,legitimate
tx_0023160,2026-02-25 14:26:26+00:00,cust_00015,651,merch_0035,fashion,1686.63,debit_card,dev_01657,198.51.135.193,card_02444,Chennai,0,legitimate
tx_0023161,2026-02-25 14:26:31+00:00,cust_synth_d_020,13,merch_0008,groceries,8764.1,credit_card,dev_syndicate_alpha_04,198.51.100.32,card_synth_d_019,Bengaluru,1,coordinated_device_ring
tx_0023162,2026-02-25 14:27:18+00:00,cust_00932,606,merch_0093,luxury_goods,6428.9,netbanking,dev_01707,198.51.171.209,card_00005,Kolkata,0,legitimate
tx_0023163,2026-02-25 14:28:11+00:00,cust_01846,196,merch_0000,digital_goods,1324.41,credit_card,dev_02507,198.51.105.105,card_01182,Mumbai,0,legitimate
tx_0023164,2026-02-25 14:31:21+00:00,cust_00753,348,merch_0145,electronics,10096.66,credit_card,dev_01600,198.51.126.22,card_02268,Mumbai,0,legitimate
tx_0023165,2026-02-25 14:32:27+00:00,cust_00582,340,merch_0107,groceries,1567.17,upi,dev_02446,198.51.212.12,card_01543,Delhi NCR,0,legitimate
tx_0023166,2026-02-25 14:32:57+00:00,cust_00929,285,merch_0013,fashion,958.74,netbanking,dev_01034,198.51.71.80,card_01861,Kolkata,0,legitimate
tx_0023167,2026-02-25 14:33:00+00:00,cust_00089,919,merch_0063,food_delivery,3195.45,netbanking,dev_01321,198.51.151.233,card_01648,Chennai,0,legitimate
tx_0023168,2026-02-25 14:42:43+00:00,cust_01682,582,merch_0122,fashion,1555.43,debit_card,dev_00268,198.51.224.180,card_00423,Chennai,0,legitimate
tx_0023169,2026-02-25 14:44:53+00:00,cust_00502,376,merch_0040,food_delivery,998.29,upi,dev_02212,198.51.71.6,card_01874,Bengaluru,0,legitimate
tx_0023170,2026-02-25 14:47:07+00:00,cust_01393,197,merch_0016,luxury_goods,1986.18,upi,dev_01304,198.51.21.187,card_02333,Jaipur,0,legitimate
tx_0023171,2026-02-25 14:49:18+00:00,cust_01622,385,merch_0028,digital_goods,3682.99,credit_card,dev_02870,198.51.200.207,card_00866,Chennai,0,legitimate
tx_0023172,2026-02-25 14:49:18+00:00,cust_01449,634,merch_0099,groceries,1073.93,debit_card,dev_00280,198.51.109.196,card_01813,Lucknow,0,legitimate
tx_0023173,2026-02-25 14:51:46+00:00,cust_01257,352,merch_0054,food_delivery,2203.02,debit_card,dev_02815,198.51.159.157,card_01451,Chennai,0,legitimate
tx_0023174,2026-02-25 14:52:06+00:00,cust_01765,830,merch_0023,food_delivery,2090.6,credit_card,dev_00780,198.51.61.46,card_01052,Pune,0,legitimate
tx_0023175,2026-02-25 14:52:26+00:00,cust_00325,71,merch_0007,groceries,2357.33,credit_card,dev_00726,198.51.65.248,card_01531,Chennai,0,legitimate
tx_0023176,2026-02-25 14:53:27+00:00,cust_00268,46,merch_0031,travel,2697.67,credit_card,dev_01731,198.51.19.147,card_01720,Kolkata,0,legitimate
tx_0023177,2026-02-25 14:56:05+00:00,cust_00553,439,merch_0144,groceries,4594.69,debit_card,dev_02761,198.51.66.237,card_00235,Bengaluru,0,legitimate
tx_0023178,2026-02-25 14:58:47+00:00,cust_01725,882,merch_0046,utility,3850.09,credit_card,dev_02211,198.51.151.233,card_00182,Bengaluru,0,legitimate
tx_0023179,2026-02-25 15:00:14+00:00,cust_00660,728,merch_0090,electronics,305.2,credit_card,dev_02356,198.51.251.129,card_02125,Bengaluru,0,legitimate
tx_0023180,2026-02-25 15:09:08+00:00,cust_01963,655,merch_0032,groceries,1265.15,credit_card,dev_02332,198.51.11.184,card_01213,Delhi NCR,0,legitimate
tx_0023181,2026-02-25 15:11:00+00:00,cust_00288,579,merch_0078,fashion,1438.74,upi,dev_00933,198.51.246.252,card_01348,Mumbai,0,legitimate
tx_0023182,2026-02-25 15:11:18+00:00,cust_00845,308,merch_0126,luxury_goods,4412.06,credit_card,dev_01000,198.51.248.135,card_01356,Pune,0,legitimate
tx_0023183,2026-02-25 15:19:39+00:00,cust_01890,882,merch_0142,digital_goods,5219.36,upi,dev_01956,198.51.240.149,card_01800,Kolkata,0,legitimate
tx_0023184,2026-02-25 15:20:11+00:00,cust_01288,356,merch_0098,fashion,26782.2,credit_card,dev_01223,198.51.251.190,card_00670,Chennai,0,legitimate
tx_0023185,2026-02-25 15:20:35+00:00,cust_01351,641,merch_0025,fashion,2665.85,netbanking,dev_01265,198.51.87.135,card_00587,Pune,0,legitimate
tx_0023186,2026-02-25 15:20:43+00:00,cust_01993,755,merch_0078,fashion,2621.95,upi,dev_00979,198.51.70.101,card_01160,Lucknow,0,legitimate
tx_0023187,2026-02-25 15:22:51+00:00,cust_01182,572,merch_0109,groceries,831.7,upi,dev_00435,198.51.11.242,card_00319,Delhi NCR,0,legitimate
tx_0023188,2026-02-25 15:25:44+00:00,cust_00054,78,merch_0020,utility,1453.06,credit_card,dev_00769,198.51.27.214,card_00072,Mumbai,0,legitimate
tx_0023189,2026-02-25 15:28:44+00:00,cust_00437,482,merch_0098,fashion,1359.0,credit_card,dev_02620,198.51.112.160,card_00631,Bengaluru,0,legitimate
tx_0023190,2026-02-25 15:37:37+00:00,cust_01048,232,merch_0055,fashion,1179.83,wallet,dev_02372,198.51.82.9,card_00112,Bengaluru,0,legitimate
tx_0023191,2026-02-25 15:39:21+00:00,cust_00139,456,merch_0092,crypto_exchange,36452.28,upi,dev_01904,198.51.240.156,card_01131,Bengaluru,0,legitimate
tx_0023192,2026-02-25 15:40:16+00:00,cust_00650,12,merch_0008,groceries,11844.54,credit_card,dev_01966,198.51.65.75,card_01706,Delhi NCR,0,legitimate
tx_0023193,2026-02-25 15:44:15+00:00,cust_01851,954,merch_0081,groceries,1679.79,upi,dev_02808,198.51.235.233,card_01215,Chennai,0,legitimate
tx_0023194,2026-02-25 15:46:47+00:00,cust_01876,217,merch_0122,fashion,4719.02,debit_card,dev_02773,198.51.56.202,card_00602,Ahmedabad,0,legitimate
tx_0023195,2026-02-25 15:48:06+00:00,cust_00538,442,merch_0128,fashion,228.59,wallet,dev_01465,198.51.11.142,card_01549,Ahmedabad,0,legitimate
tx_0023196,2026-02-25 15:51:24+00:00,cust_01910,649,merch_0058,fashion,585.08,credit_card,dev_00902,198.51.237.168,card_01280,Kolkata,0,legitimate
tx_0023197,2026-02-25 15:57:34+00:00,cust_00210,343,merch_0130,groceries,4694.51,upi,dev_02902,198.51.103.17,card_00814,Delhi NCR,0,legitimate
tx_0023198,2026-02-25 15:59:11+00:00,cust_00323,13,merch_0065,fashion,5229.19,debit_card,dev_00590,198.51.184.41,card_01647,Ahmedabad,0,legitimate
tx_0023199,2026-02-25 16:05:37+00:00,cust_01233,909,merch_0125,food_delivery,1521.0,upi,dev_00948,198.51.54.25,card_01221,Hyderabad,0,legitimate
tx_0023200,2026-02-25 16:07:13+00:00,cust_00704,732,merch_0022,luxury_goods,4879.32,credit_card,dev_00701,198.51.202.105,card_00821,Hyderabad,0,legitimate
tx_0023201,2026-02-25 16:07:13+00:00,cust_01584,985,merch_0137,luxury_goods,2325.73,upi,dev_02309,198.51.169.201,card_00668,Chennai,0,legitimate
tx_0023202,2026-02-25 16:12:19+00:00,cust_00627,681,merch_0047,crypto_exchange,8360.84,upi,dev_02520,198.51.54.44,card_01792,Lucknow,0,legitimate
tx_0023203,2026-02-25 16:13:49+00:00,cust_00129,938,merch_0099,groceries,725.7,credit_card,dev_01696,198.51.89.111,card_00611,Mumbai,0,legitimate
tx_0023204,2026-02-25 16:14:01+00:00,cust_01019,299,merch_0068,groceries,2847.25,upi,dev_00900,198.51.45.150,card_01754,Delhi NCR,0,legitimate
tx_0023205,2026-02-25 16:14:19+00:00,cust_00810,46,merch_0070,digital_goods,1913.96,wallet,dev_02363,198.51.52.250,card_01127,Hyderabad,0,legitimate
tx_0023206,2026-02-25 16:17:30+00:00,cust_00019,618,merch_0038,fashion,932.03,credit_card,dev_01282,198.51.120.182,card_00767,Hyderabad,0,legitimate
tx_0023207,2026-02-25 16:18:43+00:00,cust_00392,946,merch_0137,luxury_goods,1104.16,upi,dev_01375,198.51.108.247,card_01882,Jaipur,0,legitimate
tx_0023208,2026-02-25 16:21:19+00:00,cust_01221,92,merch_0108,groceries,3429.49,debit_card,dev_00358,198.51.214.49,card_01512,Lucknow,0,legitimate
tx_0023209,2026-02-25 16:28:56+00:00,cust_00536,788,merch_0098,fashion,671.82,upi,dev_02685,198.51.55.57,card_00282,Bengaluru,0,legitimate
tx_0023210,2026-02-25 16:29:20+00:00,cust_00065,614,merch_0092,crypto_exchange,4294.63,upi,dev_01568,198.51.248.50,card_00626,Mumbai,0,legitimate
tx_0023211,2026-02-25 16:29:37+00:00,cust_00042,914,merch_0014,utility,1322.56,credit_card,dev_00078,198.51.160.105,card_00599,Ahmedabad,0,legitimate
tx_0023212,2026-02-25 16:30:13+00:00,cust_01879,378,merch_0023,food_delivery,477.07,credit_card,dev_00323,198.51.14.73,card_00310,Bengaluru,0,legitimate
tx_0023213,2026-02-25 16:31:33+00:00,cust_00969,489,merch_0041,groceries,800.82,netbanking,dev_01175,198.51.231.140,card_01652,Kolkata,0,legitimate
tx_0023214,2026-02-25 16:31:54+00:00,cust_01327,444,merch_0023,food_delivery,156.4,credit_card,dev_02499,198.51.3.129,card_01685,Mumbai,0,legitimate
tx_0023215,2026-02-25 16:33:47+00:00,cust_01628,440,merch_0111,food_delivery,3027.76,wallet,dev_02143,198.51.24.196,card_01335,Bengaluru,0,legitimate
tx_0023216,2026-02-25 16:37:31+00:00,cust_01923,500,merch_0022,luxury_goods,3840.74,credit_card,dev_00560,198.51.42.157,card_01744,Pune,0,legitimate
tx_0023217,2026-02-25 16:40:31+00:00,cust_00979,708,merch_0049,digital_goods,4118.81,debit_card,dev_01197,198.51.31.66,card_00111,Lucknow,0,legitimate
tx_0023218,2026-02-25 16:42:16+00:00,cust_01453,961,merch_0125,food_delivery,1823.1,debit_card,dev_02528,198.51.113.158,card_00929,Ahmedabad,0,legitimate
tx_0023219,2026-02-25 16:43:27+00:00,cust_00831,456,merch_0049,digital_goods,3656.11,credit_card,dev_00887,198.51.27.74,card_00933,Jaipur,0,legitimate
tx_0023220,2026-02-25 16:44:23+00:00,cust_00657,171,merch_0117,crypto_exchange,1489.13,debit_card,dev_01239,198.51.135.7,card_02491,Delhi NCR,0,legitimate
tx_0023221,2026-02-25 16:44:47+00:00,cust_00810,46,merch_0095,fashion,1323.08,credit_card,dev_02363,198.51.52.250,card_00288,Hyderabad,0,legitimate
tx_0023222,2026-02-25 16:46:58+00:00,cust_00250,304,merch_0032,groceries,1853.19,netbanking,dev_02124,198.51.156.46,card_01854,Bengaluru,0,legitimate
tx_0023223,2026-02-25 16:46:59+00:00,cust_01070,54,merch_0036,fashion,2262.86,debit_card,dev_00449,198.51.193.164,card_01160,Hyderabad,0,legitimate
tx_0023224,2026-02-25 16:47:47+00:00,cust_01108,246,merch_0017,digital_goods,2878.36,credit_card,dev_00111,198.51.208.5,card_01565,Pune,0,legitimate
tx_0023225,2026-02-25 16:51:33+00:00,cust_01779,502,merch_0127,gaming,11693.84,credit_card,dev_02545,198.51.169.156,card_01077,Kolkata,0,legitimate
tx_0023226,2026-02-25 16:53:41+00:00,cust_00126,444,merch_0006,travel,3960.28,netbanking,dev_00869,198.51.50.123,card_02149,Chennai,0,legitimate
tx_0023227,2026-02-25 16:55:44+00:00,cust_01309,435,merch_0019,electronics,1341.56,credit_card,dev_00152,198.51.24.54,card_02071,Jaipur,0,legitimate
tx_0023228,2026-02-25 16:59:23+00:00,cust_01309,435,merch_0021,fashion,1433.29,upi,dev_00152,198.51.24.54,card_02071,Jaipur,0,legitimate
tx_0023229,2026-02-25 16:59:57+00:00,cust_synth_ip_034,18,merch_0057,electronics,4838.14,upi,dev_synth_ip_020,198.51.44.111,card_synth_ip_007,Delhi NCR,1,coordinated_ip_farm
tx_0023230,2026-02-25 17:00:26+00:00,cust_01338,889,merch_0053,luxury_goods,55197.83,debit_card,dev_01140,198.51.64.182,card_01322,Bengaluru,0,legitimate
tx_0023231,2026-02-25 17:03:13+00:00,cust_01173,965,merch_0116,fashion,524.03,credit_card,dev_01779,198.51.204.196,card_02110,Chennai,0,legitimate
tx_0023232,2026-02-25 17:03:32+00:00,cust_01060,602,merch_0026,travel,890.11,credit_card,dev_01238,198.51.251.107,card_01117,Mumbai,0,legitimate
tx_0023233,2026-02-25 17:08:47+00:00,cust_01242,346,merch_0085,utility,3420.44,credit_card,dev_01079,198.51.3.95,card_00610,Hyderabad,0,legitimate
tx_0023234,2026-02-25 17:09:23+00:00,cust_00872,346,merch_0112,electronics,1805.95,upi,dev_02774,198.51.155.102,card_01827,Lucknow,0,legitimate
tx_0023235,2026-02-25 17:09:58+00:00,cust_synth_d_007,6,merch_0075,food_delivery,2610.45,credit_card,dev_syndicate_alpha_04,198.51.100.43,card_synth_d_011,Bengaluru,1,coordinated_device_ring
tx_0023236,2026-02-25 17:10:54+00:00,cust_00490,468,merch_0055,fashion,4215.26,credit_card,dev_02918,198.51.53.192,card_01546,Mumbai,0,legitimate
tx_0023237,2026-02-25 17:12:03+00:00,cust_00308,573,merch_0023,food_delivery,1566.43,debit_card,dev_00131,198.51.104.148,card_00033,Bengaluru,0,legitimate
tx_0023238,2026-02-25 17:15:35+00:00,cust_00281,89,merch_0050,fashion,413.05,credit_card,dev_01012,198.51.114.117,card_00021,Mumbai,0,legitimate
tx_0023239,2026-02-25 17:17:05+00:00,cust_01949,724,merch_0077,food_delivery,4682.76,credit_card,dev_02667,198.51.118.179,card_00256,Delhi NCR,0,legitimate
tx_0023240,2026-02-25 17:23:58+00:00,cust_synth_c_015,16,merch_0017,utility,635.62,credit_card,dev_c_test_007,198.51.88.22,card_stolen_sigma_04,Mumbai,1,coordinated_card_cycle
tx_0023241,2026-02-25 17:25:52+00:00,cust_00812,814,merch_0112,electronics,830.97,upi,dev_02204,198.51.23.8,card_01907,Kolkata,0,legitimate
tx_0023242,2026-02-25 17:27:48+00:00,cust_00515,263,merch_0027,fashion,2343.63,credit_card,dev_02660,198.51.33.170,card_00501,Chennai,0,legitimate
tx_0023243,2026-02-25 17:31:40+00:00,cust_01114,14,merch_0087,groceries,1893.36,debit_card,dev_02414,198.51.94.186,card_01860,Pune,0,legitimate
tx_0023244,2026-02-25 17:33:08+00:00,cust_01837,281,merch_0042,travel,2257.45,debit_card,dev_02601,198.51.17.74,card_00354,Pune,0,legitimate
tx_0023245,2026-02-25 17:33:28+00:00,cust_01310,748,merch_0135,luxury_goods,603.17,credit_card,dev_02120,198.51.74.1,card_01121,Jaipur,0,legitimate
tx_0023246,2026-02-25 17:40:01+00:00,cust_00159,198,merch_0149,fashion,1542.08,debit_card,dev_02052,198.51.33.115,card_01944,Hyderabad,0,legitimate
tx_0023247,2026-02-25 17:40:09+00:00,cust_00500,19,merch_0087,groceries,7982.19,credit_card,dev_00404,198.51.121.99,card_00498,Kolkata,0,legitimate
tx_0023248,2026-02-25 17:42:19+00:00,cust_00865,909,merch_0106,groceries,3470.75,credit_card,dev_02383,198.51.115.111,card_02375,Mumbai,0,legitimate
tx_0023249,2026-02-25 17:42:34+00:00,cust_01731,516,merch_0083,utility,1869.54,credit_card,dev_00914,198.51.178.37,card_00840,Ahmedabad,0,legitimate
tx_0023250,2026-02-25 17:42:48+00:00,cust_00104,328,merch_0010,crypto_exchange,595.89,upi,dev_02575,198.51.118.130,card_02459,Pune,0,legitimate
tx_0023251,2026-02-25 17:46:57+00:00,cust_00951,525,merch_0078,fashion,2632.35,credit_card,dev_02894,198.51.128.81,card_01259,Mumbai,0,legitimate
tx_0023252,2026-02-25 17:48:05+00:00,cust_00684,939,merch_0082,groceries,1219.43,wallet,dev_00135,198.51.178.184,card_02347,Delhi NCR,0,legitimate
tx_0023253,2026-02-25 17:49:23+00:00,cust_01104,745,merch_0067,utility,536.07,credit_card,dev_02369,198.51.158.6,card_02102,Hyderabad,0,legitimate
tx_0023254,2026-02-25 17:51:43+00:00,cust_01568,639,merch_0022,luxury_goods,4076.85,credit_card,dev_02421,198.51.120.17,card_02227,Pune,0,legitimate
tx_0023255,2026-02-25 17:53:25+00:00,cust_00107,265,merch_0047,crypto_exchange,2319.15,upi,dev_00863,198.51.155.191,card_02095,Mumbai,0,legitimate
tx_0023256,2026-02-25 17:55:59+00:00,cust_00027,223,merch_0019,electronics,2945.72,debit_card,dev_01119,198.51.192.101,card_01974,Mumbai,0,legitimate
tx_0023257,2026-02-25 17:57:17+00:00,cust_01660,645,merch_0054,food_delivery,10872.4,debit_card,dev_00158,198.51.91.1,card_00816,Jaipur,0,legitimate
tx_0023258,2026-02-25 18:00:45+00:00,cust_01839,351,merch_0083,utility,654.14,credit_card,dev_00345,198.51.109.184,card_01460,Delhi NCR,0,legitimate
tx_0023259,2026-02-25 18:04:22+00:00,cust_00548,793,merch_0097,electronics,2430.81,debit_card,dev_01185,198.51.186.64,card_00479,Kolkata,0,legitimate
